interaction_id,customer_id,service_id,service_name,date,season,rating,urgency_score,days_since_last_service,completed,repeat_booking
I01017,C0008,S02,Termite Inspection,2024-05-04,spring,4,6,404,True,True
I01018,C0417,S06,Scorpion Control,2025-12-07,winter,4,6,98,True,False
I01019,C0369,S03,Termite Treatment,2024-10-30,fall,3,7,372,True,True
I01020,C0233,S06,Scorpion Control,2025-07-31,summer,4,8,244,True,False
I01021,C0028,S02,Termite Inspection,2025-05-13,spring,4,6,303,True,False
I01022,C0257,S03,Termite Treatment,2026-02-08,winter,4,9,527,True,False
I01023,C0311,S01,General Pest Control,2023-08-12,summer,5,7,574,True,False
I01024,C0494,S02,Termite Inspection,2023-06-07,summer,3,10,719,True,False
I01025,C0170,S10,Emergency Pest Response,2025-07-06,summer,5,6,97,True,False
I01026,C0116,S09,Preventive Maintenance Plan,2025-09-19,fall,4,4,325,True,False
I01027,C0199,S02,Termite Inspection,2023-06-05,summer,4,8,181,False,False
I01028,C0306,S01,General Pest Control,2025-08-10,summer,5,7,456,True,False
I01029,C0251,S01,General Pest Control,2023-07-16,summer,3,6,385,True,True
I01030,C0329,S01,General Pest Control,2024-02-03,winter,4,6,267,True,True
I01031,C0005,S03,Termite Treatment,2024-02-23,winter,4,10,381,True,False
I01032,C0321,S07,Ant & Cockroach Treatment,2025-10-08,fall,4,6,591,True,False
I01033,C0252,S05,Rodent Control,2024-09-05,fall,4,4,343,True,False
I01034,C0436,S02,Termite Inspection,2026-03-01,spring,4,4,78,True,False
I01035,C0084,S02,Termite Inspection,2023-10-12,fall,5,7,200,True,False
I01036,C0482,S10,Emergency Pest Response,2023-07-08,summer,4,7,712,True,True
I01037,C0156,S01,General Pest Control,2025-03-18,spring,5,6,354,True,True
I01038,C0210,S05,Rodent Control,2023-09-30,fall,5,6,65,True,False
I01039,C0062,S02,Termite Inspection,2026-03-06,spring,4,6,411,True,True
I01040,C0388,S09,Preventive Maintenance Plan,2024-03-10,spring,4,6,444,True,False
I01041,C0007,S09,Preventive Maintenance Plan,2025-09-12,fall,5,4,357,False,False
I01042,C0433,S03,Termite Treatment,2025-04-07,spring,4,7,332,True,False
I01043,C0078,S10,Emergency Pest Response,2025-06-28,summer,5,9,617,True,False
I01044,C0410,S03,Termite Treatment,2024-06-28,summer,5,10,145,True,True
I01045,C0111,S01,General Pest Control,2024-08-08,summer,4,7,724,True,False
I01046,C0326,S03,Termite Treatment,2024-01-16,winter,4,7,395,True,False
I01047,C0331,S04,Bed Bug Treatment,2024-09-14,fall,3,8,229,True,False
I01048,C0094,S03,Termite Treatment,2025-01-07,winter,4,8,115,True,True
I01049,C0355,S08,Commercial Pest Management,2025-02-25,winter,3,6,119,True,True
I01050,C0106,S05,Rodent Control,2024-02-12,winter,5,6,87,True,False
I01051,C0411,S02,Termite Inspection,2023-12-08,winter,4,6,467,True,True
I01052,C0176,S02,Termite Inspection,2024-12-26,winter,4,7,486,True,False
I01053,C0133,S05,Rodent Control,2023-07-07,summer,5,7,484,True,False
I01054,C0457,S09,Preventive Maintenance Plan,2024-04-28,spring,4,7,464,True,True
I01055,C0017,S02,Termite Inspection,2024-08-23,summer,5,9,631,True,False
I01056,C0172,S08,Commercial Pest Management,2025-09-04,fall,4,5,373,False,False
I01057,C0167,S05,Rodent Control,2024-05-16,spring,5,5,414,True,False
I01058,C0193,S02,Termite Inspection,2025-11-26,fall,4,7,503,True,False
I01059,C0399,S09,Preventive Maintenance Plan,2025-05-18,spring,4,4,234,True,False
I01060,C0197,S06,Scorpion Control,2023-09-11,fall,4,6,339,True,False
I01061,C0338,S07,Ant & Cockroach Treatment,2025-09-08,fall,4,5,504,True,True
I01062,C0273,S09,Preventive Maintenance Plan,2023-11-12,fall,4,6,681,True,False
I01063,C0158,S06,Scorpion Control,2026-04-16,spring,5,5,324,True,False
I01064,C0144,S01,General Pest Control,2024-06-20,summer,5,5,313,False,True
I01065,C0471,S01,General Pest Control,2023-10-28,fall,3,7,400,True,False
I01066,C0199,S08,Commercial Pest Management,2023-09-17,fall,4,5,152,True,True
I01067,C0282,S05,Rodent Control,2025-05-27,spring,4,4,295,True,False
I01068,C0022,S07,Ant & Cockroach Treatment,2024-04-24,spring,4,5,395,True,True
I01069,C0144,S02,Termite Inspection,2024-08-07,summer,5,8,681,True,False
I01070,C0493,S02,Termite Inspection,2023-05-09,spring,4,6,228,True,True
I01071,C0356,S01,General Pest Control,2024-09-03,fall,4,6,201,True,False
I01072,C0058,S08,Commercial Pest Management,2025-03-02,spring,5,6,307,True,True
I01073,C0500,S02,Termite Inspection,2026-03-30,spring,4,7,577,True,False
I01074,C0277,S02,Termite Inspection,2025-01-05,winter,4,7,526,True,True
I01075,C0122,S09,Preventive Maintenance Plan,2023-10-09,fall,4,4,134,True,False
I01076,C0387,S09,Preventive Maintenance Plan,2024-08-15,summer,5,7,658,True,False
I01077,C0397,S04,Bed Bug Treatment,2025-11-11,fall,3,9,574,True,False
I01078,C0106,S03,Termite Treatment,2024-01-23,winter,4,6,108,True,False
I01079,C0272,S09,Preventive Maintenance Plan,2025-04-18,spring,4,6,521,True,False
I01080,C0196,S09,Preventive Maintenance Plan,2023-08-01,summer,5,7,641,True,True
I01081,C0487,S03,Termite Treatment,2024-08-02,summer,4,8,341,True,False
I01082,C0361,S06,Scorpion Control,2026-02-25,winter,4,5,262,True,False
I01083,C0139,S01,General Pest Control,2025-04-05,spring,4,5,110,True,True
I01084,C0042,S08,Commercial Pest Management,2026-03-23,spring,3,5,471,True,False
I01085,C0453,S01,General Pest Control,2024-06-27,summer,3,7,705,True,False
I01086,C0412,S01,General Pest Control,2024-03-15,spring,4,6,338,True,False
I01087,C0410,S01,General Pest Control,2026-04-17,spring,5,6,156,True,True
I01088,C0475,S02,Termite Inspection,2024-10-13,fall,5,4,122,True,False
I01089,C0101,S09,Preventive Maintenance Plan,2024-09-13,fall,3,6,623,True,True
I01090,C0487,S08,Commercial Pest Management,2023-07-20,summer,5,7,547,True,False
I01091,C0213,S09,Preventive Maintenance Plan,2025-07-30,summer,4,6,44,True,False
I01092,C0056,S09,Preventive Maintenance Plan,2025-06-21,summer,5,5,580,False,True
I01093,C0149,S01,General Pest Control,2023-06-08,summer,5,6,249,True,True
I01094,C0472,S01,General Pest Control,2026-02-01,winter,3,5,719,True,False
I01095,C0099,S02,Termite Inspection,2024-07-08,summer,4,8,418,True,False
I01096,C0228,S09,Preventive Maintenance Plan,2026-03-31,spring,5,5,156,True,False
I01097,C0332,S01,General Pest Control,2025-05-18,spring,4,7,399,True,False
I01098,C0232,S03,Termite Treatment,2025-05-05,spring,5,9,424,True,False
I01099,C0388,S09,Preventive Maintenance Plan,2025-06-27,summer,3,5,484,True,True
I01100,C0459,S01,General Pest Control,2026-02-21,winter,4,5,101,False,False
I01101,C0130,S02,Termite Inspection,2024-01-16,winter,4,6,43,True,False
I01102,C0452,S05,Rodent Control,2026-01-13,winter,4,4,117,True,False
I01103,C0419,S04,Bed Bug Treatment,2025-07-24,summer,4,7,634,True,False
I01104,C0325,S02,Termite Inspection,2025-02-01,winter,2,6,233,True,True
I01105,C0330,S07,Ant & Cockroach Treatment,2024-12-08,winter,4,5,443,True,False
I01106,C0380,S06,Scorpion Control,2023-05-10,spring,5,7,625,True,False
I01107,C0087,S08,Commercial Pest Management,2025-01-02,winter,3,6,689,False,False
I01108,C0092,S10,Emergency Pest Response,2024-07-14,summer,5,8,553,True,True
I01109,C0020,S05,Rodent Control,2024-05-29,spring,4,5,155,False,False
I01110,C0244,S01,General Pest Control,2023-08-05,summer,4,4,84,True,False
I01111,C0125,S01,General Pest Control,2024-05-09,spring,4,5,213,True,True
I01112,C0409,S08,Commercial Pest Management,2024-11-10,fall,4,6,108,True,False
I01113,C0131,S09,Preventive Maintenance Plan,2025-02-19,winter,4,5,507,True,True
I01114,C0180,S03,Termite Treatment,2025-06-12,summer,5,10,583,True,False
I01115,C0421,S07,Ant & Cockroach Treatment,2023-11-17,fall,4,5,470,True,False
I01116,C0057,S03,Termite Treatment,2024-02-27,winter,5,6,63,True,False
I01117,C0411,S08,Commercial Pest Management,2023-05-06,spring,5,6,340,True,False
I01118,C0350,S07,Ant & Cockroach Treatment,2023-11-12,fall,5,6,142,True,False
I01119,C0080,S06,Scorpion Control,2025-08-25,summer,3,9,582,True,False
I01120,C0020,S01,General Pest Control,2024-05-11,spring,4,5,299,True,False
I01121,C0159,S05,Rodent Control,2026-02-25,winter,4,6,722,True,False
I01122,C0024,S08,Commercial Pest Management,2025-06-12,summer,3,5,161,True,False
I01123,C0465,S07,Ant & Cockroach Treatment,2024-10-17,fall,4,6,57,True,False
I01124,C0034,S01,General Pest Control,2026-01-10,winter,4,5,389,True,False
I01125,C0051,S02,Termite Inspection,2023-06-20,summer,3,8,693,True,False
I01126,C0173,S02,Termite Inspection,2026-04-26,spring,3,5,375,True,False
I01127,C0277,S02,Termite Inspection,2023-11-28,fall,5,8,501,True,True
I01128,C0339,S03,Termite Treatment,2024-01-26,winter,3,9,510,True,False
I01129,C0284,S04,Bed Bug Treatment,2024-09-11,fall,4,8,614,True,False
I01130,C0007,S06,Scorpion Control,2025-11-28,fall,4,5,240,True,False
I01131,C0069,S07,Ant & Cockroach Treatment,2026-03-28,spring,4,6,713,False,False
I01132,C0466,S01,General Pest Control,2024-01-19,winter,5,5,680,True,False
I01133,C0445,S03,Termite Treatment,2023-09-04,fall,5,8,324,True,False
I01134,C0017,S03,Termite Treatment,2023-10-01,fall,5,8,124,True,False
I01135,C0329,S01,General Pest Control,2025-05-11,spring,5,6,374,True,True
I01136,C0219,S01,General Pest Control,2026-01-29,winter,5,6,108,True,False
I01137,C0466,S03,Termite Treatment,2023-06-25,summer,4,10,337,True,False
I01138,C0047,S02,Termite Inspection,2024-08-05,summer,4,9,557,True,False
I01139,C0492,S05,Rodent Control,2025-10-21,fall,4,6,49,True,False
I01140,C0195,S02,Termite Inspection,2025-08-23,summer,3,9,508,False,False
I01141,C0453,S04,Bed Bug Treatment,2024-03-05,spring,5,8,659,True,False
I01142,C0194,S02,Termite Inspection,2023-07-29,summer,4,7,503,True,True
I01143,C0161,S08,Commercial Pest Management,2023-08-22,summer,3,5,337,True,True
I01144,C0433,S08,Commercial Pest Management,2023-07-31,summer,5,6,452,True,True
I01145,C0159,S07,Ant & Cockroach Treatment,2026-01-10,winter,3,6,292,True,False
I01146,C0309,S02,Termite Inspection,2025-09-04,fall,4,5,281,True,False
I01147,C0174,S03,Termite Treatment,2024-08-25,summer,4,10,476,True,True
I01148,C0277,S01,General Pest Control,2025-05-07,spring,4,5,294,True,True
I01149,C0048,S01,General Pest Control,2024-04-07,spring,4,6,73,True,False
I01150,C0190,S01,General Pest Control,2023-07-18,summer,4,6,646,True,False
I01151,C0181,S09,Preventive Maintenance Plan,2024-07-03,summer,3,6,446,True,False
I01152,C0210,S09,Preventive Maintenance Plan,2025-02-10,winter,3,4,173,True,False
I01153,C0077,S08,Commercial Pest Management,2025-09-13,fall,4,6,153,True,False
I01154,C0320,S07,Ant & Cockroach Treatment,2024-01-10,winter,3,5,538,True,False
I01155,C0365,S01,General Pest Control,2025-09-24,fall,5,5,350,True,False
I01156,C0078,S06,Scorpion Control,2025-08-17,summer,3,7,463,True,False
I01157,C0308,S02,Termite Inspection,2024-11-07,fall,3,6,311,True,False
I01158,C0342,S07,Ant & Cockroach Treatment,2025-09-23,fall,5,5,145,True,False
I01159,C0464,S03,Termite Treatment,2025-08-17,summer,5,10,282,True,True
I01160,C0390,S05,Rodent Control,2024-09-12,fall,3,4,345,True,False
I01161,C0329,S09,Preventive Maintenance Plan,2025-01-12,winter,3,6,65,True,True
I01162,C0069,S08,Commercial Pest Management,2024-05-04,spring,2,5,275,True,False
I01163,C0283,S02,Termite Inspection,2023-12-05,winter,5,7,401,True,True
I01164,C0399,S02,Termite Inspection,2025-09-02,fall,5,6,432,True,False
I01165,C0360,S09,Preventive Maintenance Plan,2026-03-15,spring,5,5,271,True,False
I01166,C0453,S06,Scorpion Control,2025-06-20,summer,5,8,689,True,False
I01167,C0218,S02,Termite Inspection,2025-07-24,summer,3,8,112,True,False
I01168,C0298,S07,Ant & Cockroach Treatment,2025-12-07,winter,4,4,132,True,False
I01169,C0160,S03,Termite Treatment,2026-04-04,spring,3,8,390,True,False
I01170,C0030,S03,Termite Treatment,2026-02-16,winter,3,7,58,True,False
I01171,C0312,S01,General Pest Control,2024-04-29,spring,5,7,484,True,False
I01172,C0214,S02,Termite Inspection,2023-06-21,summer,5,7,114,True,True
I01173,C0167,S06,Scorpion Control,2024-01-17,winter,5,5,694,True,False
I01174,C0391,S01,General Pest Control,2024-12-17,winter,3,7,519,True,False
I01175,C0271,S02,Termite Inspection,2025-05-11,spring,4,7,637,True,False
I01176,C0203,S02,Termite Inspection,2023-07-10,summer,4,10,416,True,True
I01177,C0423,S09,Preventive Maintenance Plan,2025-12-01,winter,4,7,601,True,False
I01178,C0089,S02,Termite Inspection,2024-08-02,summer,4,8,298,True,False
I01179,C0412,S01,General Pest Control,2023-06-26,summer,4,6,662,False,True
I01180,C0418,S02,Termite Inspection,2023-07-03,summer,4,8,610,True,False
I01181,C0337,S07,Ant & Cockroach Treatment,2025-07-15,summer,4,7,494,True,False
I01182,C0204,S09,Preventive Maintenance Plan,2026-04-05,spring,4,5,302,True,False
I01183,C0290,S03,Termite Treatment,2023-12-11,winter,2,7,471,True,False
I01184,C0018,S08,Commercial Pest Management,2024-05-27,spring,3,5,458,True,False
I01185,C0218,S01,General Pest Control,2023-12-16,winter,4,5,327,True,True
I01186,C0328,S03,Termite Treatment,2024-02-07,winter,5,9,692,True,False
I01187,C0145,S03,Termite Treatment,2024-04-12,spring,4,8,361,True,False
I01188,C0055,S02,Termite Inspection,2025-08-27,summer,4,9,641,True,False
I01189,C0351,S07,Ant & Cockroach Treatment,2025-11-12,fall,5,5,83,True,False
I01190,C0192,S05,Rodent Control,2026-01-20,winter,4,7,716,True,False
I01191,C0382,S08,Commercial Pest Management,2023-11-06,fall,3,5,35,False,False
I01192,C0036,S08,Commercial Pest Management,2025-11-21,fall,4,6,165,True,True
I01193,C0306,S01,General Pest Control,2024-04-12,spring,3,6,203,True,True
I01194,C0172,S02,Termite Inspection,2024-07-18,summer,4,8,573,True,True
I01195,C0094,S02,Termite Inspection,2025-08-15,summer,2,6,75,True,False
I01196,C0342,S03,Termite Treatment,2025-08-13,summer,4,10,470,True,False
I01197,C0458,S02,Termite Inspection,2023-07-01,summer,3,8,300,True,True
I01198,C0129,S10,Emergency Pest Response,2024-02-26,winter,5,8,184,True,False
I01199,C0402,S05,Rodent Control,2025-03-03,spring,4,5,480,True,False
I01200,C0027,S05,Rodent Control,2024-11-26,fall,4,6,197,True,False
I01201,C0036,S02,Termite Inspection,2026-01-26,winter,2,5,536,True,False
I01202,C0362,S03,Termite Treatment,2025-05-16,spring,5,9,145,True,False
I01203,C0286,S02,Termite Inspection,2025-06-03,summer,4,7,125,True,True
I01204,C0212,S06,Scorpion Control,2026-03-27,spring,4,6,309,True,False
I01205,C0330,S04,Bed Bug Treatment,2024-11-11,fall,3,7,627,True,True
I01206,C0042,S01,General Pest Control,2025-09-04,fall,4,7,540,True,False
I01207,C0265,S04,Bed Bug Treatment,2024-01-11,winter,5,8,321,True,False
I01208,C0067,S09,Preventive Maintenance Plan,2024-12-04,winter,4,5,138,True,False
I01209,C0003,S02,Termite Inspection,2023-05-21,spring,2,7,705,True,True
I01210,C0295,S01,General Pest Control,2024-12-13,winter,5,6,74,True,False
I01211,C0398,S03,Termite Treatment,2023-06-07,summer,4,10,612,True,False
I01212,C0178,S02,Termite Inspection,2023-06-07,summer,4,8,86,True,False
I01213,C0203,S09,Preventive Maintenance Plan,2024-04-26,spring,4,5,420,False,False
I01214,C0411,S09,Preventive Maintenance Plan,2025-04-04,spring,4,4,121,True,False
I01215,C0474,S01,General Pest Control,2025-11-28,fall,3,6,442,True,False
I01216,C0285,S02,Termite Inspection,2024-02-07,winter,3,8,472,True,False
I01217,C0242,S02,Termite Inspection,2024-07-23,summer,4,7,647,True,True
I01218,C0009,S02,Termite Inspection,2024-08-10,summer,4,8,486,True,False
I01219,C0236,S03,Termite Treatment,2025-04-15,spring,4,7,463,True,False
I01220,C0211,S04,Bed Bug Treatment,2023-07-11,summer,3,7,466,True,False
I01221,C0372,S03,Termite Treatment,2025-09-17,fall,4,9,504,True,False
I01222,C0421,S03,Termite Treatment,2023-11-22,fall,5,10,674,True,True
I01223,C0198,S03,Termite Treatment,2024-05-19,spring,5,7,477,True,False
I01224,C0071,S01,General Pest Control,2025-02-10,winter,4,4,337,True,True
I01225,C0310,S02,Termite Inspection,2023-09-22,fall,4,7,78,True,True
I01226,C0106,S03,Termite Treatment,2025-06-10,summer,4,9,126,True,True
I01227,C0159,S07,Ant & Cockroach Treatment,2024-01-04,winter,4,5,289,True,True
I01228,C0161,S02,Termite Inspection,2025-09-28,fall,4,7,707,True,False
I01229,C0113,S02,Termite Inspection,2023-07-11,summer,5,8,432,True,False
I01230,C0151,S04,Bed Bug Treatment,2025-01-06,winter,5,9,495,True,True
I01231,C0159,S08,Commercial Pest Management,2025-04-28,spring,4,5,379,False,True
I01232,C0362,S02,Termite Inspection,2025-04-18,spring,4,6,719,True,True
I01233,C0109,S01,General Pest Control,2024-06-08,summer,5,5,434,True,False
I01234,C0491,S03,Termite Treatment,2023-05-25,spring,4,10,703,True,False
I01235,C0064,S03,Termite Treatment,2024-10-25,fall,3,9,663,True,False
I01236,C0164,S03,Termite Treatment,2025-11-03,fall,5,6,339,True,True
I01237,C0306,S01,General Pest Control,2024-04-07,spring,4,4,144,True,True
I01238,C0085,S03,Termite Treatment,2025-06-23,summer,4,10,178,True,False
I01239,C0426,S07,Ant & Cockroach Treatment,2024-01-22,winter,5,5,581,True,True
I01240,C0443,S05,Rodent Control,2025-09-16,fall,5,4,149,True,False
I01241,C0385,S08,Commercial Pest Management,2023-05-16,spring,3,6,485,True,True
I01242,C0477,S02,Termite Inspection,2024-06-08,summer,4,8,613,True,True
I01243,C0125,S01,General Pest Control,2025-08-01,summer,3,7,675,True,True
I01244,C0272,S04,Bed Bug Treatment,2025-08-01,summer,4,8,597,True,False
I01245,C0365,S03,Termite Treatment,2025-09-23,fall,4,10,555,True,False
I01246,C0198,S09,Preventive Maintenance Plan,2024-07-25,summer,2,6,267,True,True
I01247,C0294,S01,General Pest Control,2025-12-02,winter,4,6,620,True,True
I01248,C0476,S09,Preventive Maintenance Plan,2024-06-20,summer,4,5,149,True,False
I01249,C0050,S04,Bed Bug Treatment,2025-05-23,spring,4,9,489,True,False
I01250,C0115,S03,Termite Treatment,2026-01-11,winter,4,7,478,True,False
I01251,C0422,S03,Termite Treatment,2025-08-30,summer,5,10,377,True,False
I01252,C0346,S09,Preventive Maintenance Plan,2023-10-06,fall,3,6,429,True,False
I01253,C0152,S07,Ant & Cockroach Treatment,2025-11-24,fall,5,6,398,True,True
I01254,C0305,S02,Termite Inspection,2024-10-06,fall,3,6,118,True,False
I01255,C0315,S02,Termite Inspection,2025-10-24,fall,3,6,190,False,False
I01256,C0244,S03,Termite Treatment,2024-05-06,spring,4,6,270,True,False
I01257,C0490,S10,Emergency Pest Response,2025-05-29,spring,4,8,397,True,False
I01258,C0290,S09,Preventive Maintenance Plan,2023-08-21,summer,4,4,62,True,False
I01259,C0463,S01,General Pest Control,2023-10-02,fall,3,4,262,False,True
I01260,C0209,S08,Commercial Pest Management,2024-09-29,fall,4,6,77,True,True
I01261,C0077,S02,Termite Inspection,2024-06-01,summer,3,9,557,False,False
I01262,C0229,S04,Bed Bug Treatment,2024-03-27,spring,3,7,498,False,False
I01263,C0312,S09,Preventive Maintenance Plan,2024-12-18,winter,4,5,654,True,True
I01264,C0215,S07,Ant & Cockroach Treatment,2025-01-22,winter,4,5,240,True,False
I01265,C0200,S02,Termite Inspection,2023-07-22,summer,2,10,482,True,True
I01266,C0455,S03,Termite Treatment,2025-07-27,summer,4,8,171,True,True
I01267,C0364,S02,Termite Inspection,2024-10-01,fall,4,5,455,True,False
I01268,C0037,S07,Ant & Cockroach Treatment,2025-10-30,fall,5,5,117,True,False
I01269,C0120,S09,Preventive Maintenance Plan,2023-11-01,fall,4,7,399,True,True
I01270,C0149,S03,Termite Treatment,2024-03-01,spring,4,6,263,True,True
I01271,C0300,S02,Termite Inspection,2026-04-10,spring,5,7,449,True,False
I01272,C0313,S09,Preventive Maintenance Plan,2025-09-21,fall,4,5,483,True,False
I01273,C0097,S07,Ant & Cockroach Treatment,2023-06-02,summer,5,5,559,False,False
I01274,C0108,S03,Termite Treatment,2023-09-04,fall,4,7,92,True,False
I01275,C0395,S03,Termite Treatment,2025-07-28,summer,4,10,686,True,False
